H_degree,DL_LteThp(bps),DL_NrDlThp(bps),DL_LteAck%,DL_LteNack%,DL_LteDtx%,DL_LteBLER%,DL_LteThp%,DL_NrAck%,DL_NrNack%,DL_NrDtx%,DL_NrBLER%,DL_NrThp%,UL_LteAck%,UL_LteNack%,UL_LteDtx%,UL_LteBLER%,UL_NrAck%,UL_NrNack%,UL_NrDtx%,UL_NrBLER%,UL_LteThp%,UL_LteTph(bps),UL_NrThp%,UL_NrTph(bps),Lte_RSRP(dBm),Lte_RSRQ(dBm),NR_RSRP(dBm),NR_RSRQ(dBm),NR_SINR(dBm),UE_PowerMeas(mW),NRULpwr(dBm),NRDLpwr(dBm),LTEULpwr(dBm),LTEDLpwr(dBm) 
60,27124000,0,99.38272,0,0.617284,0.617284,99.37715,0,0,0,0,0,99.47368,0.5263158,0,0.5263158,0,0,0,0,99.49849,31545000,0,0,-100,-9.5,0,0,0,1533.86,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1532.91,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1532.71,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1534.51,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1532.49,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1530.4,0,10.1,-2,-52.2
60,27124000,0,99.4152,0,0.5847953,0.5847953,99.41013,0,0,0,0,0,99.49749,0.5025126,0,0.5025126,0,0,0,0,99.49596,31386000,0,0,-100,-9,0,0,0,1533.17,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1532.52,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1533.18,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1530.71,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1532.28,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1532.76,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1532.34,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1533.46,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1535.16,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1585.64,0,10.1,-2,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1611.96,0,10.1,-1,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1614.44,0,10.1,-1,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1610.75,0,10.1,-1,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9,0,0,0,1611.52,0,10.1,-1,-52.2
60,27294000,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,31704000,0,0,-100,-9.5,0,0,0,1610.96,0,10.1,-1,-52.2
