H_degree,DL_LteThp(bps),DL_NrDlThp(bps),DL_LteAck%,DL_LteNack%,DL_LteDtx%,DL_LteBLER%,DL_LteThp%,DL_NrAck%,DL_NrNack%,DL_NrDtx%,DL_NrBLER%,DL_NrThp%,UL_LteAck%,UL_LteNack%,UL_LteDtx%,UL_LteBLER%,UL_NrAck%,UL_NrNack%,UL_NrDtx%,UL_NrBLER%,UL_LteThp%,UL_LteTph(bps),UL_NrThp%,UL_NrTph(bps),Lte_RSRP(dBm),Lte_RSRQ(dBm),NR_RSRP(dBm),NR_RSRQ(dBm),NR_SINR(dBm),UE_PowerMeas(mW),NRULpwr(dBm),NRDLpwr(dBm),LTEULpwr(dBm),LTEDLpwr(dBm) 
22.31404959,27294000,13235000,100,0,0,0,100,65.52106,12.19512,22.28381,34.47894,65.51965,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-64,-10.5,19.5,3105.81,0,10.1,0,-52.2
22.80991736,27294000,14494000,100,0,0,0,100,72.20377,9.856035,17.9402,27.79623,72.19925,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-64,-10.5,19,3072.35,0,10.1,0,-52.2
23.30578512,27294000,12296000,100,0,0,0,100,62.30599,11.86253,25.83149,37.69401,62.308,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-64,-10.5,21.5,3109.3,0,10.1,0,-52.2
23.80165289,27294000,14854000,100,0,0,0,100,74.03509,7.368421,18.59649,25.96491,74.03309,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-65,-10.5,23.5,3073.48,0,10.1,0,-52.2
24.29752066,27294000,15317000,100,0,0,0,100,76.30122,6.423034,17.27575,23.69878,76.29888,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-10,-65,-10.5,23.5,3117.42,0,10.1,0,-52.2
24.79338843,27294000,14583000,100,0,0,0,100,72.64673,5.094131,22.25914,27.35327,72.64259,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-65,-10.5,23.5,3084.36,0,10.1,0,-52.2
25.2892562,27294000,15417000,100,0,0,0,100,76.84211,5.614035,17.54386,23.15789,76.83911,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-10,-65,-10.5,23.5,3084.36,0,10.1,0,-52.2
25.78512397,27294000,16590000,100,0,0,0,100,82.83499,3.543743,13.62126,17.16501,82.83437,100,0,0,0,0,0,100,100,100,31704000,0,0,-93,-9.5,-65,-10.5,23.5,3090.38,0,10.1,0,-52.2
26.28099174,27294000,16027000,100,0,0,0,100,80.06645,3.986711,15.94684,19.93355,80.06476,100,0,0,0,0,0,100,100,100,31704000,0,0,-94,-10,-65,-10.5,23.5,3090.38,0,10.1,0,-52.2
26.7768595,27294000,16802000,100,0,0,0,100,83.92461,2.10643,13.96896,16.07539,83.92679,100,0,0,0,0,0,100,100,100,31704000,0,0,-94,-10,-65,-10.5,23.5,3117.78,0,10.1,0,-52.2
27.27272727,27294000,15606000,100,0,0,0,100,78.10526,3.894737,18,21.89474,78.10506,100,0,0,0,0,0,100,100,100,31704000,0,0,-94,-10,-65,-10.5,23.5,3081.62,0,10.1,0,-52.2
27.76859504,27294000,17118000,100,0,0,0,100,85.27132,3.433001,11.29568,14.72868,85.27024,100,0,0,0,0,0,100,100,100,31704000,0,0,-94,-10,-65,-10.5,23.5,3064.25,0,10.1,0,-52.2
28.26446281,27294000,17096000,100,0,0,0,100,85.36842,3.894737,10.73684,14.63158,85.36683,100,0,0,0,0,0,100,100,100,31704000,0,0,-94,-10,-65,-10.5,23.5,3075.2,0,10.1,0,-52.2
28.76033058,27294000,17881000,100,0,0,0,100,89.12281,1.403509,9.473684,10.87719,89.11982,100,0,0,0,0,0,100,100,100,31704000,0,0,-94,-10,-65,-10.5,23.5,3090.93,0,10.1,0,-52.2
29.25619835,27294000,16473000,100,0,0,0,100,82.17054,2.879291,14.95017,17.82946,82.16687,100,0,0,0,0.6578947,0,99.34211,99.34211,100,31704000,0.6496752,39000,-94,-10,-65,-10.5,23.5,3091.78,0,10.1,0,-52.2
29.75206612,27294000,18726000,100,0,0,0,100,93.34812,1.995565,4.656319,6.651885,93.3473,100,0,0,0,25.98684,0.6578947,73.35526,74.01316,100,31704000,25.98701,1560000,-94,-10,-65,-10.5,23.5,3091.24,0,10.1,0,-52.2
30.24793388,27294000,18092000,100,0,0,0,100,90.69767,1.993355,7.30897,9.302326,90.69489,100,0,0,0,38.15789,0.6578947,61.18421,61.84211,100,31704000,38.14759,2290000,-94,-10,-65,-10.5,23.5,3139.06,0,10.1,0,-52.2
30.74380165,27294000,17693000,100,0,0,0,100,88.26135,2.768549,8.9701,11.73865,88.25903,100,0,0,0,0,0,100,100,100,31704000,0,0,-95,-10,-65,-10.5,23.5,3134.09,0,10.1,0,-52.2
31.23966942,27124000,17646000,99.4152,0.5847953,0,0.5847953,99.41013,87.58315,2.439024,9.977827,12.41685,87.58229,100,0,0,0,0,0,100,100,100,31704000,0,0,-95,-10,-66,-10.5,23.5,3112.19,0,10.1,0,-52.2
31.73553719,27133000,18210000,99.4152,0.5847953,0,0.5847953,99.41013,90.5765,2.439024,6.984479,9.423503,90.57949,100,0,0,0,1.315789,0,98.68421,98.68421,100,31704000,1.29935,78000,-95,-10,-66,-10.5,23.5,3140.19,0,10.1,0,-52.2
32.23140496,27133000,18585000,99.4152,0.5847953,0,0.5847953,99.41013,92.80177,1.550388,5.647841,7.198228,92.80199,100,0,0,0,33.55263,2.631579,63.81579,66.44737,100,31704000,33.54989,2014000,-95,-10,-66,-10.5,23.5,3119.59,0,10.1,0,-52.2
32.72727273,26954000,18726000,98.83041,1.169591,0,1.169591,98.82025,93.02326,3.654485,3.322259,6.976744,93.02117,100,0,0,0,81.57895,2.631579,15.78947,18.42105,100,31704000,81.57588,4897000,-95,-10,-67,-10.5,23.5,3119.22,0,10.1,0,-52.2
33.2231405,27124000,15717000,99.38272,0.617284,0,0.617284,99.37715,78.29457,7.751938,13.95349,21.70543,78.29141,100,0,0,0,61.18421,34.53947,4.276316,38.81579,100,31704000,61.18607,3673000,-95,-10,-67,-10.5,23.5,3127.72,0,10.1,0,-52.2
33.71900826,27124000,14385000,99.4152,0.5847953,0,0.5847953,99.41013,70.76412,13.28904,15.94684,29.23588,70.75965,100,0,0,0,45.39474,44.40789,10.19737,54.60526,100,31704000,45.39397,2725000,-96,-10,-67,-10.5,23.5,3148.2,0,10.1,0,-52.2
34.21487603,27124000,11026000,99.38272,0.617284,0,0.617284,99.37715,54.98891,9.756098,35.25499,45.01109,54.98703,100,0,0,0,0,0,100,100,100,31704000,0,0,-96,-10,-67,-10.5,23.5,3172.38,0,10.1,0,-52.2
